Hour,Load (kW),Load (%),PV
1,82.93,0.6,0
2,77.9,0.56,0
3,73.88,0.54,0
4,71.95,0.52,0
5,73.81,0.53,0
6,74.01,0.54,0
7,67.88,0.49,0
8,76.89,0.56,0.188
9,83.02,0.6,0.262
10,92.05,0.67,0.312
11,101.81,0.74,0.322
12,103.21,0.75,0.304
13,105.97,0.77,0.264
14,107.2,0.78,0.226
15,103.15,0.75,0.144
16,99.58,0.72,0.05
17,92.46,0.67,0
18,104.15,0.75,0
19,134.26,0.97,0
20,138,1,0
21,126.91,0.92,0
22,110.76,0.8,0
23,97.58,0.71,0
24,91.37,0.66,0
25,82.93,0.6,0
26,77.9,0.56,0
27,73.88,0.54,0
28,71.95,0.52,0
29,73.81,0.53,0
30,74.01,0.54,0.042
31,67.88,0.49,0.213
32,76.89,0.56,0.395
33,83.02,0.6,0.517
34,92.05,0.67,0.537
35,101.81,0.74,0.537
36,103.21,0.75,0.523
37,105.97,0.77,0.453
38,107.2,0.78,0.369
39,103.15,0.75,0.248
40,99.58,0.72,0.093
41,92.46,0.67,0
42,104.15,0.75,0
43,134.26,0.97,0
44,138,1,0
45,126.91,0.92,0
46,110.76,0.8,0
47,97.58,0.71,0
48,91.37,0.66,0
49,82.93,0.6,0
50,77.9,0.56,0
51,73.88,0.54,0
52,71.95,0.52,0
53,73.81,0.53,0
54,74.01,0.54,0.064
55,67.88,0.49,0.259
56,76.89,0.56,0.441
57,83.02,0.6,0.571
58,92.05,0.67,0.624
59,101.81,0.74,0.634
60,103.21,0.75,0.621
61,105.97,0.77,0.576
62,107.2,0.78,0.422
63,103.15,0.75,0.279
64,99.58,0.72,0.106
65,92.46,0.67,0
66,104.15,0.75,0
67,134.26,0.97,0
68,138,1,0
69,126.91,0.92,0
70,110.76,0.8,0
71,97.58,0.71,0
72,91.37,0.66,0
73,82.93,0.6,0
74,77.9,0.56,0
75,73.88,0.54,0
76,71.95,0.52,0
77,73.81,0.53,0
78,74.01,0.54,0.023
79,67.88,0.49,0.133
80,76.89,0.56,0.277
81,83.02,0.6,0.394
82,92.05,0.67,0.473
83,101.81,0.74,0.468
84,103.21,0.75,0.469
85,105.97,0.77,0.424
86,107.2,0.78,0.344
87,103.15,0.75,0.229
88,99.58,0.72,0.085
89,92.46,0.67,0
90,104.15,0.75,0
91,134.26,0.97,0
92,138,1,0
93,126.91,0.92,0
94,110.76,0.8,0
95,97.58,0.71,0
96,91.37,0.66,0
97,82.93,0.6,0
98,77.9,0.56,0
99,73.88,0.54,0
100,71.95,0.52,0
101,73.81,0.53,0
102,74.01,0.54,0.055
103,67.88,0.49,0.231
104,76.89,0.56,0.4
105,83.02,0.6,0.528
106,92.05,0.67,0.61
107,101.81,0.74,0.628
108,103.21,0.75,0.6
109,105.97,0.77,0.548
110,107.2,0.78,0.457
111,103.15,0.75,0.31
112,99.58,0.72,0.131
113,92.46,0.67,0.001
114,104.15,0.75,0
115,134.26,0.97,0
116,138,1,0
117,126.91,0.92,0
118,110.76,0.8,0
119,97.58,0.71,0
120,91.37,0.66,0
121,82.93,0.6,0
122,77.9,0.56,0
123,73.88,0.54,0
124,71.95,0.52,0
125,73.81,0.53,0
126,74.01,0.54,0.072
127,67.88,0.49,0.269
128,76.89,0.56,0.451
129,83.02,0.6,0.578
130,92.05,0.67,0.622
131,101.81,0.74,0.62
132,103.21,0.75,0.61
133,105.97,0.77,0.542
134,107.2,0.78,0.455
135,103.15,0.75,0.301
136,99.58,0.72,0.125
137,92.46,0.67,0.001
138,104.15,0.75,0
139,134.26,0.97,0
140,138,1,0
141,126.91,0.92,0
142,110.76,0.8,0
143,97.58,0.71,0
144,91.37,0.66,0
145,82.93,0.6,0
146,77.9,0.56,0
147,73.88,0.54,0
148,71.95,0.52,0
149,73.81,0.53,0
150,74.01,0.54,0.062
151,67.88,0.49,0.249
152,76.89,0.56,0.425
153,83.02,0.6,0.551
154,92.05,0.67,0.596
155,101.81,0.74,0.562
156,103.21,0.75,0.534
157,105.97,0.77,0.448
158,107.2,0.78,0.374
159,103.15,0.75,0.259
160,99.58,0.72,0.094
161,92.46,0.67,0
162,104.15,0.75,0
163,134.26,0.97,0
164,138,1,0
165,126.91,0.92,0
166,110.76,0.8,0
167,97.58,0.71,0
168,91.37,0.66,0
169,82.93,0.6,0
170,77.9,0.56,0
171,73.88,0.54,0
172,71.95,0.52,0
173,73.81,0.53,0
174,74.01,0.54,0.059
175,67.88,0.49,0.257
176,76.89,0.56,0.442
177,83.02,0.6,0.573
178,92.05,0.67,0.627
179,101.81,0.74,0.629
180,103.21,0.75,0.62
181,105.97,0.77,0.579
182,107.2,0.78,0.466
183,103.15,0.75,0.322
184,99.58,0.72,0.128
185,92.46,0.67,0.001
186,104.15,0.75,0
187,134.26,0.97,0
188,138,1,0
189,126.91,0.92,0
190,110.76,0.8,0
191,97.58,0.71,0
192,91.37,0.66,0
193,82.93,0.6,0
194,77.9,0.56,0
195,73.88,0.54,0
196,71.95,0.52,0
197,73.81,0.53,0
198,74.01,0.54,0.051
199,67.88,0.49,0.237
200,76.89,0.56,0.43
201,83.02,0.6,0.575
202,92.05,0.67,0.651
203,101.81,0.74,0.604
204,103.21,0.75,0.613
205,105.97,0.77,0.443
206,107.2,0.78,0.327
207,103.15,0.75,0.19
208,99.58,0.72,0.089
209,92.46,0.67,0.001
210,104.15,0.75,0
211,134.26,0.97,0
212,138,1,0
213,126.91,0.92,0
214,110.76,0.8,0
215,97.58,0.71,0
216,91.37,0.66,0
217,82.93,0.6,0
218,77.9,0.56,0
219,73.88,0.54,0
220,71.95,0.52,0
221,73.81,0.53,0
222,74.01,0.54,0.05
223,67.88,0.49,0.227
224,76.89,0.56,0.412
225,83.02,0.6,0.559
226,92.05,0.67,0.631
227,101.81,0.74,0.636
228,103.21,0.75,0.546
229,105.97,0.77,0.452
230,107.2,0.78,0.367
231,103.15,0.75,0.218
232,99.58,0.72,0.086
233,92.46,0.67,0
234,104.15,0.75,0
235,134.26,0.97,0
236,138,1,0
237,126.91,0.92,0
238,110.76,0.8,0
239,97.58,0.71,0
240,91.37,0.66,0
241,82.93,0.6,0
242,77.9,0.56,0
243,73.88,0.54,0
244,71.95,0.52,0
245,73.81,0.53,0
246,74.01,0.54,0.012
247,67.88,0.49,0.057
248,76.89,0.56,0.102
249,83.02,0.6,0.159
250,92.05,0.67,0.227
251,101.81,0.74,0.316
252,103.21,0.75,0.347
253,105.97,0.77,0.27
254,107.2,0.78,0.163
255,103.15,0.75,0.088
256,99.58,0.72,0.027
257,92.46,0.67,0
258,104.15,0.75,0
259,134.26,0.97,0
260,138,1,0
261,126.91,0.92,0
262,110.76,0.8,0
263,97.58,0.71,0
264,91.37,0.66,0
265,82.93,0.6,0
266,77.9,0.56,0
267,73.88,0.54,0
268,71.95,0.52,0
269,73.81,0.53,0
270,74.01,0.54,0.021
271,67.88,0.49,0.111
272,76.89,0.56,0.205
273,83.02,0.6,0.267
274,92.05,0.67,0.316
275,101.81,0.74,0.338
276,103.21,0.75,0.328
277,105.97,0.77,0.303
278,107.2,0.78,0.261
279,103.15,0.75,0.122
280,99.58,0.72,0.02
281,92.46,0.67,0
282,104.15,0.75,0
283,134.26,0.97,0
284,138,1,0
285,126.91,0.92,0
286,110.76,0.8,0
287,97.58,0.71,0
288,91.37,0.66,0
289,82.93,0.6,0
290,77.9,0.56,0
291,73.88,0.54,0
292,71.95,0.52,0
293,73.81,0.53,0
294,74.01,0.54,0.012
295,67.88,0.49,0.097
296,76.89,0.56,0.183
297,83.02,0.6,0.194
298,92.05,0.67,0.176
299,101.81,0.74,0.166
300,103.21,0.75,0.17
301,105.97,0.77,0.148
302,107.2,0.78,0.109
303,103.15,0.75,0.066
304,99.58,0.72,0.018
305,92.46,0.67,0
306,104.15,0.75,0
307,134.26,0.97,0
308,138,1,0
309,126.91,0.92,0
310,110.76,0.8,0
311,97.58,0.71,0
312,91.37,0.66,0
313,82.93,0.6,0
314,77.9,0.56,0
315,73.88,0.54,0
316,71.95,0.52,0
317,73.81,0.53,0
318,74.01,0.54,0.005
319,67.88,0.49,0.041
320,76.89,0.56,0.091
321,83.02,0.6,0.137
322,92.05,0.67,0.15
323,101.81,0.74,0.164
324,103.21,0.75,0.166
325,105.97,0.77,0.148
326,107.2,0.78,0.116
327,103.15,0.75,0.062
328,99.58,0.72,0.024
329,92.46,0.67,0
330,104.15,0.75,0
331,134.26,0.97,0
332,138,1,0
333,126.91,0.92,0
334,110.76,0.8,0
335,97.58,0.71,0
336,91.37,0.66,0
337,82.93,0.6,0
338,77.9,0.56,0
339,73.88,0.54,0
340,71.95,0.52,0
341,73.81,0.53,0
342,74.01,0.54,0.004
343,67.88,0.49,0.034
344,76.89,0.56,0.077
345,83.02,0.6,0.12
346,92.05,0.67,0.176
347,101.81,0.74,0.183
348,103.21,0.75,0.147
349,105.97,0.77,0.134
350,107.2,0.78,0.107
351,103.15,0.75,0.065
352,99.58,0.72,0.015
353,92.46,0.67,0
354,104.15,0.75,0
355,134.26,0.97,0
356,138,1,0
357,126.91,0.92,0
358,110.76,0.8,0
359,97.58,0.71,0
360,91.37,0.66,0
361,82.93,0.6,0
362,77.9,0.56,0
363,73.88,0.54,0
364,71.95,0.52,0
365,73.81,0.53,0
366,74.01,0.54,0.003
367,67.88,0.49,0.029
368,76.89,0.56,0.073
369,83.02,0.6,0.121
370,92.05,0.67,0.176
371,101.81,0.74,0.238
372,103.21,0.75,0.174
373,105.97,0.77,0.13
374,107.2,0.78,0.111
375,103.15,0.75,0.085
376,99.58,0.72,0.039
377,92.46,0.67,0
378,104.15,0.75,0
379,134.26,0.97,0
380,138,1,0
381,126.91,0.92,0
382,110.76,0.8,0
383,97.58,0.71,0
384,91.37,0.66,0
385,82.93,0.6,0
386,77.9,0.56,0
387,73.88,0.54,0
388,71.95,0.52,0
389,73.81,0.53,0
390,74.01,0.54,0.018
391,67.88,0.49,0.109
392,76.89,0.56,0.193
393,83.02,0.6,0.238
394,92.05,0.67,0.254
395,101.81,0.74,0.237
396,103.21,0.75,0.19
397,105.97,0.77,0.162
398,107.2,0.78,0.127
399,103.15,0.75,0.075
400,99.58,0.72,0.024
401,92.46,0.67,0
402,104.15,0.75,0
403,134.26,0.97,0
404,138,1,0
405,126.91,0.92,0
406,110.76,0.8,0
407,97.58,0.71,0
408,91.37,0.66,0
409,82.93,0.6,0
410,77.9,0.56,0
411,73.88,0.54,0
412,71.95,0.52,0
413,73.81,0.53,0
414,74.01,0.54,0.006
415,67.88,0.49,0.041
416,76.89,0.56,0.102
417,83.02,0.6,0.163
418,92.05,0.67,0.209
419,101.81,0.74,0.248
420,103.21,0.75,0.258
421,105.97,0.77,0.216
422,107.2,0.78,0.156
423,103.15,0.75,0.084
424,99.58,0.72,0.027
425,92.46,0.67,0
426,104.15,0.75,0
427,134.26,0.97,0
428,138,1,0
429,126.91,0.92,0
430,110.76,0.8,0
431,97.58,0.71,0
432,91.37,0.66,0
433,82.93,0.6,0
434,77.9,0.56,0
435,73.88,0.54,0
436,71.95,0.52,0
437,73.81,0.53,0
438,74.01,0.54,0.015
439,67.88,0.49,0.102
440,76.89,0.56,0.27
441,83.02,0.6,0.424
442,92.05,0.67,0.483
443,101.81,0.74,0.511
444,103.21,0.75,0.416
445,105.97,0.77,0.296
446,107.2,0.78,0.181
447,103.15,0.75,0.096
448,99.58,0.72,0.031
449,92.46,0.67,0
450,104.15,0.75,0
451,134.26,0.97,0
452,138,1,0
453,126.91,0.92,0
454,110.76,0.8,0
455,97.58,0.71,0
456,91.37,0.66,0
457,82.93,0.6,0
458,77.9,0.56,0
459,73.88,0.54,0
460,71.95,0.52,0
461,73.81,0.53,0
462,74.01,0.54,0.024
463,67.88,0.49,0.12
464,76.89,0.56,0.242
465,83.02,0.6,0.387
466,92.05,0.67,0.49
467,101.81,0.74,0.543
468,103.21,0.75,0.518
469,105.97,0.77,0.427
470,107.2,0.78,0.309
471,103.15,0.75,0.205
472,99.58,0.72,0.069
473,92.46,0.67,0
474,104.15,0.75,0
475,134.26,0.97,0
476,138,1,0
477,126.91,0.92,0
478,110.76,0.8,0
479,97.58,0.71,0
480,91.37,0.66,0
481,82.93,0.6,0
482,77.9,0.56,0
483,73.88,0.54,0
484,71.95,0.52,0
485,73.81,0.53,0
486,74.01,0.54,0.024
487,67.88,0.49,0.146
488,76.89,0.56,0.275
489,83.02,0.6,0.374
490,92.05,0.67,0.406
491,101.81,0.74,0.381
492,103.21,0.75,0.338
493,105.97,0.77,0.294
494,107.2,0.78,0.243
495,103.15,0.75,0.161
496,99.58,0.72,0.056
497,92.46,0.67,0
498,104.15,0.75,0
499,134.26,0.97,0
500,138,1,0
501,126.91,0.92,0
502,110.76,0.8,0
503,97.58,0.71,0
504,91.37,0.66,0
505,82.93,0.6,0
506,77.9,0.56,0
507,73.88,0.54,0
508,71.95,0.52,0
509,73.81,0.53,0
510,74.01,0.54,0.049
511,67.88,0.49,0.224
512,76.89,0.56,0.402
513,83.02,0.6,0.526
514,92.05,0.67,0.572
515,101.81,0.74,0.602
516,103.21,0.75,0.58
517,105.97,0.77,0.512
518,107.2,0.78,0.414
519,103.15,0.75,0.261
520,99.58,0.72,0.097
521,92.46,0.67,0.001
522,104.15,0.75,0
523,134.26,0.97,0
524,138,1,0
525,126.91,0.92,0
526,110.76,0.8,0
527,97.58,0.71,0
528,91.37,0.66,0
529,82.93,0.6,0
530,77.9,0.56,0
531,73.88,0.54,0
532,71.95,0.52,0
533,73.81,0.53,0
534,74.01,0.54,0.028
535,67.88,0.49,0.141
536,76.89,0.56,0.268
537,83.02,0.6,0.373
538,92.05,0.67,0.487
539,101.81,0.74,0.556
540,103.21,0.75,0.6
541,105.97,0.77,0.552
542,107.2,0.78,0.432
543,103.15,0.75,0.278
544,99.58,0.72,0.108
545,92.46,0.67,0.002
546,104.15,0.75,0
547,134.26,0.97,0
548,138,1,0
549,126.91,0.92,0
550,110.76,0.8,0
551,97.58,0.71,0
552,91.37,0.66,0
553,82.93,0.6,0
554,77.9,0.56,0
555,73.88,0.54,0
556,71.95,0.52,0
557,73.81,0.53,0
558,74.01,0.54,0.06
559,67.88,0.49,0.253
560,76.89,0.56,0.443
561,83.02,0.6,0.572
562,92.05,0.67,0.667
563,101.81,0.74,0.714
564,103.21,0.75,0.713
565,105.97,0.77,0.654
566,107.2,0.78,0.486
567,103.15,0.75,0.323
568,99.58,0.72,0.118
569,92.46,0.67,0.002
570,104.15,0.75,0
571,134.26,0.97,0
572,138,1,0
573,126.91,0.92,0
574,110.76,0.8,0
575,97.58,0.71,0
576,91.37,0.66,0
577,82.93,0.6,0
578,77.9,0.56,0
579,73.88,0.54,0
580,71.95,0.52,0
581,73.81,0.53,0
582,74.01,0.54,0.061
583,67.88,0.49,0.304
584,76.89,0.56,0.488
585,83.02,0.6,0.633
586,92.05,0.67,0.707
587,101.81,0.74,0.729
588,103.21,0.75,0.646
589,105.97,0.77,0.534
590,107.2,0.78,0.448
591,103.15,0.75,0.3
592,99.58,0.72,0.116
593,92.46,0.67,0.002
594,104.15,0.75,0
595,134.26,0.97,0
596,138,1,0
597,126.91,0.92,0
598,110.76,0.8,0
599,97.58,0.71,0
600,91.37,0.66,0
601,82.93,0.6,0
602,77.9,0.56,0
603,73.88,0.54,0
604,71.95,0.52,0
605,73.81,0.53,0
606,74.01,0.54,0.053
607,67.88,0.49,0.218
608,76.89,0.56,0.376
609,83.02,0.6,0.483
610,92.05,0.67,0.605
611,101.81,0.74,0.593
612,103.21,0.75,0.5
613,105.97,0.77,0.486
614,107.2,0.78,0.366
615,103.15,0.75,0.245
616,99.58,0.72,0.084
617,92.46,0.67,0
618,104.15,0.75,0
619,134.26,0.97,0
620,138,1,0
621,126.91,0.92,0
622,110.76,0.8,0
623,97.58,0.71,0
624,91.37,0.66,0
625,82.93,0.6,0
626,77.9,0.56,0
627,73.88,0.54,0
628,71.95,0.52,0
629,73.81,0.53,0
630,74.01,0.54,0.075
631,67.88,0.49,0.272
632,76.89,0.56,0.453
633,83.02,0.6,0.601
634,92.05,0.67,0.691
635,101.81,0.74,0.738
636,103.21,0.75,0.699
637,105.97,0.77,0.575
638,107.2,0.78,0.453
639,103.15,0.75,0.292
640,99.58,0.72,0.117
641,92.46,0.67,0.003
642,104.15,0.75,0
643,134.26,0.97,0
644,138,1,0
645,126.91,0.92,0
646,110.76,0.8,0
647,97.58,0.71,0
648,91.37,0.66,0
649,82.93,0.6,0
650,77.9,0.56,0
651,73.88,0.54,0
652,71.95,0.52,0
653,73.81,0.53,0
654,74.01,0.54,0.045
655,67.88,0.49,0.206
656,76.89,0.56,0.359
657,83.02,0.6,0.457
658,92.05,0.67,0.51
659,101.81,0.74,0.483
660,103.21,0.75,0.504
661,105.97,0.77,0.475
662,107.2,0.78,0.399
663,103.15,0.75,0.294
664,99.58,0.72,0.14
665,92.46,0.67,0.003
666,104.15,0.75,0
667,134.26,0.97,0
668,138,1,0
669,126.91,0.92,0
670,110.76,0.8,0
671,97.58,0.71,0
672,91.37,0.66,0
673,82.93,0.6,0
674,77.9,0.56,0
675,73.88,0.54,0
676,71.95,0.52,0
677,73.81,0.53,0
678,74.01,0.54,0.089
679,67.88,0.49,0.304
680,76.89,0.56,0.492
681,83.02,0.6,0.63
682,92.05,0.67,0.707
683,101.81,0.74,0.737
684,103.21,0.75,0.648
685,105.97,0.77,0.62
686,107.2,0.78,0.543
687,103.15,0.75,0.374
688,99.58,0.72,0.16
689,92.46,0.67,0.004
690,104.15,0.75,0
691,134.26,0.97,0
692,138,1,0
693,126.91,0.92,0
694,110.76,0.8,0
695,97.58,0.71,0
696,91.37,0.66,0
697,82.93,0.6,0
698,77.9,0.56,0
699,73.88,0.54,0
700,71.95,0.52,0
701,73.81,0.53,0
702,74.01,0.54,0.081
703,67.88,0.49,0.29
704,76.89,0.56,0.469
705,83.02,0.6,0.59
706,92.05,0.67,0.661
707,101.81,0.74,0.687
708,103.21,0.75,0.696
709,105.97,0.77,0.669
710,107.2,0.78,0.554
711,103.15,0.75,0.387
712,99.58,0.72,0.17
713,92.46,0.67,0.005
714,104.15,0.75,0
715,134.26,0.97,0
716,138,1,0
717,126.91,0.92,0
718,110.76,0.8,0
719,97.58,0.71,0
720,91.37,0.66,0
721,82.93,0.6,0
722,77.9,0.56,0
723,73.88,0.54,0
724,71.95,0.52,0
725,73.81,0.53,0
726,74.01,0.54,0.069
727,67.88,0.49,0.267
728,76.89,0.56,0.418
729,83.02,0.6,0.531
730,92.05,0.67,0.52
731,101.81,0.74,0.343
732,103.21,0.75,0.255
733,105.97,0.77,0.218
734,107.2,0.78,0.165
735,103.15,0.75,0.084
736,99.58,0.72,0.037
737,92.46,0.67,0
738,104.15,0.75,0
739,134.26,0.97,0
740,138,1,0
741,126.91,0.92,0
742,110.76,0.8,0
743,97.58,0.71,0
744,91.37,0.66,0
745,82.93,0.6,0
746,77.9,0.56,0
747,73.88,0.54,0
748,71.95,0.52,0
749,73.81,0.53,0
750,74.01,0.54,0.015
751,67.88,0.49,0.096
752,76.89,0.56,0.226
753,83.02,0.6,0.347
754,92.05,0.67,0.437
755,101.81,0.74,0.524
756,103.21,0.75,0.524
757,105.97,0.77,0.49
758,107.2,0.78,0.389
759,103.15,0.75,0.281
760,99.58,0.72,0.12
761,92.46,0.67,0.003
762,104.15,0.75,0
763,134.26,0.97,0
764,138,1,0
765,126.91,0.92,0
766,110.76,0.8,0
767,97.58,0.71,0
768,91.37,0.66,0
769,82.93,0.6,0
770,77.9,0.56,0
771,73.88,0.54,0
772,71.95,0.52,0
773,73.81,0.53,0
774,74.01,0.54,0.064
775,67.88,0.49,0.237
776,76.89,0.56,0.386
777,83.02,0.6,0.5
778,92.05,0.67,0.552
779,101.81,0.74,0.58
780,103.21,0.75,0.58
781,105.97,0.77,0.523
782,107.2,0.78,0.41
783,103.15,0.75,0.264
784,99.58,0.72,0.1
785,92.46,0.67,0.002
786,104.15,0.75,0
787,134.26,0.97,0
788,138,1,0
789,126.91,0.92,0
790,110.76,0.8,0
791,97.58,0.71,0
792,91.37,0.66,0
793,82.93,0.6,0
794,77.9,0.56,0
795,73.88,0.54,0
796,71.95,0.52,0
797,73.81,0.53,0
798,74.01,0.54,0.071
799,67.88,0.49,0.275
800,76.89,0.56,0.48
801,83.02,0.6,0.625
802,92.05,0.67,0.71
803,101.81,0.74,0.739
804,103.21,0.75,0.722
805,105.97,0.77,0.652
806,107.2,0.78,0.466
807,103.15,0.75,0.313
808,99.58,0.72,0.12
809,92.46,0.67,0.003
810,104.15,0.75,0
811,134.26,0.97,0
812,138,1,0
813,126.91,0.92,0
814,110.76,0.8,0
815,97.58,0.71,0
816,91.37,0.66,0
817,82.93,0.6,0
818,77.9,0.56,0
819,73.88,0.54,0
820,71.95,0.52,0
821,73.81,0.53,0
822,74.01,0.54,0.089
823,67.88,0.49,0.299
824,76.89,0.56,0.482
825,83.02,0.6,0.595
826,92.05,0.67,0.628
827,101.81,0.74,0.646
828,103.21,0.75,0.633
829,105.97,0.77,0.578
830,107.2,0.78,0.471
831,103.15,0.75,0.313
832,99.58,0.72,0.126
833,92.46,0.67,0.003
834,104.15,0.75,0
835,134.26,0.97,0
836,138,1,0
837,126.91,0.92,0
838,110.76,0.8,0
839,97.58,0.71,0
840,91.37,0.66,0
841,82.93,0.6,0
842,77.9,0.56,0
843,73.88,0.54,0
844,71.95,0.52,0
845,73.81,0.53,0
846,74.01,0.54,0.094
847,67.88,0.49,0.303
848,76.89,0.56,0.488
849,83.02,0.6,0.611
850,92.05,0.67,0.645
851,101.81,0.74,0.65
852,103.21,0.75,0.623
853,105.97,0.77,0.548
854,107.2,0.78,0.464
855,103.15,0.75,0.305
856,99.58,0.72,0.135
857,92.46,0.67,0.004
858,104.15,0.75,0
859,134.26,0.97,0
860,138,1,0
861,126.91,0.92,0
862,110.76,0.8,0
863,97.58,0.71,0
864,91.37,0.66,0
865,82.93,0.6,0
866,77.9,0.56,0
867,73.88,0.54,0
868,71.95,0.52,0
869,73.81,0.53,0
870,74.01,0.54,0.096
871,67.88,0.49,0.3
872,76.89,0.56,0.484
873,83.02,0.6,0.616
874,92.05,0.67,0.701
875,101.81,0.74,0.725
876,103.21,0.75,0.725
877,105.97,0.77,0.664
878,107.2,0.78,0.548
879,103.15,0.75,0.373
880,99.58,0.72,0.139
881,92.46,0.67,0.004
882,104.15,0.75,0
883,134.26,0.97,0
884,138,1,0
885,126.91,0.92,0
886,110.76,0.8,0
887,97.58,0.71,0
888,91.37,0.66,0
889,82.93,0.6,0
890,77.9,0.56,0
891,73.88,0.54,0
892,71.95,0.52,0
893,73.81,0.53,0
894,74.01,0.54,0.088
895,67.88,0.49,0.294
896,76.89,0.56,0.48
897,83.02,0.6,0.594
898,92.05,0.67,0.645
899,101.81,0.74,0.657
900,103.21,0.75,0.651
901,105.97,0.77,0.589
902,107.2,0.78,0.485
903,103.15,0.75,0.33
904,99.58,0.72,0.133
905,92.46,0.67,0.003
906,104.15,0.75,0
907,134.26,0.97,0
908,138,1,0
909,126.91,0.92,0
910,110.76,0.8,0
911,97.58,0.71,0
912,91.37,0.66,0
913,82.93,0.6,0
914,77.9,0.56,0
915,73.88,0.54,0
916,71.95,0.52,0
917,73.81,0.53,0
918,74.01,0.54,0.062
919,67.88,0.49,0.232
920,76.89,0.56,0.392
921,83.02,0.6,0.522
922,92.05,0.67,0.606
923,101.81,0.74,0.643
924,103.21,0.75,0.643
925,105.97,0.77,0.598
926,107.2,0.78,0.497
927,103.15,0.75,0.332
928,99.58,0.72,0.141
929,92.46,0.67,0.004
930,104.15,0.75,0
931,134.26,0.97,0
932,138,1,0
933,126.91,0.92,0
934,110.76,0.8,0
935,97.58,0.71,0
936,91.37,0.66,0
937,82.93,0.6,0
938,77.9,0.56,0
939,73.88,0.54,0
940,71.95,0.52,0
941,73.81,0.53,0
942,74.01,0.54,0.05
943,67.88,0.49,0.219
944,76.89,0.56,0.417
945,83.02,0.6,0.558
946,92.05,0.67,0.496
947,101.81,0.74,0.423
948,103.21,0.75,0.479
949,105.97,0.77,0.439
950,107.2,0.78,0.369
951,103.15,0.75,0.226
952,99.58,0.72,0.086
953,92.46,0.67,0.002
954,104.15,0.75,0
955,134.26,0.97,0
956,138,1,0
957,126.91,0.92,0
958,110.76,0.8,0
959,97.58,0.71,0
960,91.37,0.66,0
961,82.93,0.6,0
962,77.9,0.56,0
963,73.88,0.54,0
964,71.95,0.52,0
965,73.81,0.53,0
966,74.01,0.54,0.061
967,67.88,0.49,0.217
968,76.89,0.56,0.361
969,83.02,0.6,0.467
970,92.05,0.67,0.521
971,101.81,0.74,0.563
972,103.21,0.75,0.552
973,105.97,0.77,0.477
974,107.2,0.78,0.38
975,103.15,0.75,0.25
976,99.58,0.72,0.104
977,92.46,0.67,0.003
978,104.15,0.75,0
979,134.26,0.97,0
980,138,1,0
981,126.91,0.92,0
982,110.76,0.8,0
983,97.58,0.71,0
984,91.37,0.66,0
985,82.93,0.6,0
986,77.9,0.56,0
987,73.88,0.54,0
988,71.95,0.52,0
989,73.81,0.53,0
990,74.01,0.54,0.062
991,67.88,0.49,0.248
992,76.89,0.56,0.45
993,83.02,0.6,0.591
994,92.05,0.67,0.634
995,101.81,0.74,0.653
996,103.21,0.75,0.632
997,105.97,0.77,0.536
998,107.2,0.78,0.443
999,103.15,0.75,0.298
1000,99.58,0.72,0.132
1001,92.46,0.67,0.004
1002,104.15,0.75,0
1003,134.26,0.97,0
1004,138,1,0
1005,126.91,0.92,0
1006,110.76,0.8,0
1007,97.58,0.71,0
1008,91.37,0.66,0
1009,82.93,0.6,0
1010,77.9,0.56,0
1011,73.88,0.54,0
1012,71.95,0.52,0
1013,73.81,0.53,0
1014,74.01,0.54,0.089
1015,67.88,0.49,0.292
1016,76.89,0.56,0.473
1017,83.02,0.6,0.6
1018,92.05,0.67,0.636
1019,101.81,0.74,0.626
1020,103.21,0.75,0.649
1021,105.97,0.77,0.532
1022,107.2,0.78,0.445
1023,103.15,0.75,0.283
1024,99.58,0.72,0.115
1025,92.46,0.67,0.003
1026,104.15,0.75,0
1027,134.26,0.97,0
1028,138,1,0
1029,126.91,0.92,0
1030,110.76,0.8,0
1031,97.58,0.71,0
1032,91.37,0.66,0
1033,82.93,0.6,0
1034,77.9,0.56,0
1035,73.88,0.54,0
1036,71.95,0.52,0
1037,73.81,0.53,0
1038,74.01,0.54,0.041
1039,67.88,0.49,0.173
1040,76.89,0.56,0.322
1041,83.02,0.6,0.457
1042,92.05,0.67,0.549
1043,101.81,0.74,0.555
1044,103.21,0.75,0.524
1045,105.97,0.77,0.467
1046,107.2,0.78,0.386
1047,103.15,0.75,0.274
1048,99.58,0.72,0.128
1049,92.46,0.67,0.005
1050,104.15,0.75,0
1051,134.26,0.97,0
1052,138,1,0
1053,126.91,0.92,0
1054,110.76,0.8,0
1055,97.58,0.71,0
1056,91.37,0.66,0
1057,82.93,0.6,0
1058,77.9,0.56,0
1059,73.88,0.54,0
1060,71.95,0.52,0
1061,73.81,0.53,0
1062,74.01,0.54,0.033
1063,67.88,0.49,0.159
1064,76.89,0.56,0.326
1065,83.02,0.6,0.502
1066,92.05,0.67,0.608
1067,101.81,0.74,0.614
1068,103.21,0.75,0.524
1069,105.97,0.77,0.475
1070,107.2,0.78,0.397
1071,103.15,0.75,0.282
1072,99.58,0.72,0.127
1073,92.46,0.67,0.005
1074,104.15,0.75,0
1075,134.26,0.97,0
1076,138,1,0
1077,126.91,0.92,0
1078,110.76,0.8,0
1079,97.58,0.71,0
1080,91.37,0.66,0
1081,82.93,0.6,0
1082,77.9,0.56,0
1083,73.88,0.54,0
1084,71.95,0.52,0
1085,73.81,0.53,0
1086,74.01,0.54,0.101
