Hour,Load (kW),Load (%),PV
1188,1600,0.89,0.762
1189,1750,0.97,0.713
1190,1800,1,0.605
1191,1760,0.98,0.436
1192,1710,0.95,0.21
1193,1477,0.82,0.021
1194,1450,0.81,0
1195,1500,0.83,0
1196,1620,0.9,0
1197,1550,0.86,0
1198,1120,0.62,0
1199,1050,0.58,0
1200,1030,0.57,0
1201,954,0.53,0
1202,940,0.52,0
1203,907,0.5,0
1204,930,0.52,0
1205,946,0.53,0
1206,924,0.51,0.071
1207,997,0.55,0.299
1208,1200,0.67,0.499
1209,1597,0.89,0.645
1210,1721,0.96,0.737
1211,1686,0.94,0.78
1212,1600,0.89,0.771
1213,1750,0.97,0.713
1214,1800,1,0.599
1215,1760,0.98,0.429
1216,1710,0.95,0.216
1217,1477,0.82,0.023
1218,1450,0.81,0
1219,1500,0.83,0
1220,1620,0.9,0
1221,1550,0.86,0
1222,1120,0.62,0
1223,1050,0.58,0
1224,1030,0.57,0
1225,954,0.53,0
1226,940,0.52,0
1227,907,0.5,0
1228,930,0.52,0
1229,946,0.53,0
1230,924,0.51,0.068
1231,997,0.55,0.283
1232,1200,0.67,0.467
1233,1597,0.89,0.608
1234,1721,0.96,0.682
1235,1686,0.94,0.682
1236,1600,0.89,0.626
1237,1750,0.97,0.551
1238,1800,1,0.408
1239,1760,0.98,0.249
1240,1710,0.95,0.106
1241,1477,0.82,0.006
1242,1450,0.81,0
1243,1500,0.83,0
1244,1620,0.9,0
1245,1550,0.86,0
1246,1120,0.62,0
1247,1050,0.58,0
1248,1030,0.57,0
1249,954,0.53,0
1250,940,0.52,0
1251,907,0.5,0
1252,930,0.52,0
1253,946,0.53,0
1254,924,0.51,0.025
1255,997,0.55,0.137
1256,1200,0.67,0.285
1257,1597,0.89,0.394
1258,1721,0.96,0.488
1259,1686,0.94,0.548
1260,1600,0.89,0.564
1261,1750,0.97,0.535
1262,1800,1,0.458
1263,1760,0.98,0.331
1264,1710,0.95,0.168
1265,1477,0.82,0.016
1266,1450,0.81,0
1267,1500,0.83,0
1268,1620,0.9,0
1269,1550,0.86,0
1270,1120,0.62,0
1271,1050,0.58,0
1272,1030,0.57,0
1273,954,0.53,0
1274,940,0.52,0
1275,907,0.5,0
1276,930,0.52,0
1277,946,0.53,0
1278,924,0.51,0.035
1279,997,0.55,0.185
1280,1200,0.67,0.389
1281,1597,0.89,0.513
1282,1721,0.96,0.569
1283,1686,0.94,0.578
1284,1600,0.89,0.535
1285,1750,0.97,0.468
1286,1800,1,0.404
1287,1760,0.98,0.298
1288,1710,0.95,0.153
1289,1477,0.82,0.015
1290,1450,0.81,0
1291,1500,0.83,0
1292,1620,0.9,0
1293,1550,0.86,0
1294,1120,0.62,0
1295,1050,0.58,0
1296,1030,0.57,0
1297,954,0.53,0
1298,940,0.52,0
1299,907,0.5,0
1300,930,0.52,0
1301,946,0.53,0
1302,924,0.51,0.028
1303,997,0.55,0.157
1304,1200,0.67,0.31
1305,1597,0.89,0.425
1306,1721,0.96,0.521
1307,1686,0.94,0.575
1308,1600,0.89,0.615
1309,1750,0.97,0.616
1310,1800,1,0.523
1311,1760,0.98,0.388
1312,1710,0.95,0.211
1313,1477,0.82,0.024
1314,1450,0.81,0
1315,1500,0.83,0
1316,1620,0.9,0
1317,1550,0.86,0
1318,1120,0.62,0
1319,1050,0.58,0
1320,1030,0.57,0
1321,954,0.53,0
1322,940,0.52,0
1323,907,0.5,0
1324,930,0.52,0
1325,946,0.53,0
1326,924,0.51,0.07
1327,997,0.55,0.289
1328,1200,0.67,0.483
1329,1597,0.89,0.624
1330,1721,0.96,0.716
1331,1686,0.94,0.751
1332,1600,0.89,0.744
1333,1750,0.97,0.676
1334,1800,1,0.556
1335,1760,0.98,0.394
1336,1710,0.95,0.171
1337,1477,0.82,0.015
1338,1450,0.81,0
1339,1500,0.83,0
1340,1620,0.9,0
1341,1550,0.86,0
1342,1120,0.62,0
1343,1050,0.58,0
1344,1030,0.57,0
1345,954,0.53,0
1346,940,0.52,0
1347,907,0.5,0
1348,930,0.52,0
1349,946,0.53,0
1350,924,0.51,0.057
1351,997,0.55,0.243
1352,1200,0.67,0.445
1353,1597,0.89,0.621
1354,1721,0.96,0.723
1355,1686,0.94,0.753
1356,1600,0.89,0.739
1357,1750,0.97,0.69
1358,1800,1,0.58
1359,1760,0.98,0.414
1360,1710,0.95,0.19
1361,1477,0.82,0.021
1362,1450,0.81,0
1363,1500,0.83,0
1364,1620,0.9,0
1365,1550,0.86,0
1366,1120,0.62,0
1367,1050,0.58,0
1368,1030,0.57,0
1369,954,0.53,0
1370,940,0.52,0
1371,907,0.5,0
1372,930,0.52,0
1373,946,0.53,0
1374,924,0.51,0.076
1375,997,0.55,0.299
1376,1200,0.67,0.496
1377,1597,0.89,0.632
1378,1721,0.96,0.718
1379,1686,0.94,0.757
1380,1600,0.89,0.745
1381,1750,0.97,0.677
1382,1800,1,0.547
1383,1760,0.98,0.387
1384,1710,0.95,0.184
1385,1477,0.82,0.018
1386,1450,0.81,0
1387,1500,0.83,0
1388,1620,0.9,0
1389,1550,0.86,0
1390,1120,0.62,0
1391,1050,0.58,0
1392,1030,0.57,0
1393,954,0.53,0
1394,940,0.52,0
1395,907,0.5,0
1396,930,0.52,0
1397,946,0.53,0
1398,924,0.51,0.073
1399,997,0.55,0.294
1400,1200,0.67,0.494
1401,1597,0.89,0.642
1402,1721,0.96,0.735
1403,1686,0.94,0.775
1404,1600,0.89,0.766
1405,1750,0.97,0.707
1406,1800,1,0.596
1407,1760,0.98,0.434
1408,1710,0.95,0.22
1409,1477,0.82,0.024
1410,1450,0.81,0
1411,1500,0.83,0
1412,1620,0.9,0
1413,1550,0.86,0
1414,1120,0.62,0
1415,1050,0.58,0
1416,1030,0.57,0
1417,954,0.53,0
1418,940,0.52,0
1419,907,0.5,0
1420,930,0.52,0
1421,946,0.53,0
1422,924,0.51,0.085
1423,997,0.55,0.312
1424,1200,0.67,0.507
1425,1597,0.89,0.652
1426,1721,0.96,0.744
1427,1686,0.94,0.784
1428,1600,0.89,0.771
1429,1750,0.97,0.708
1430,1800,1,0.59
1431,1760,0.98,0.425
1432,1710,0.95,0.216
1433,1477,0.82,0.027
1434,1450,0.81,0
1435,1500,0.83,0
1436,1620,0.9,0
1437,1550,0.86,0
1438,1120,0.62,0
1439,1050,0.58,0
1440,1030,0.57,0
1441,954,0.53,0
1442,940,0.52,0
1443,907,0.5,0
1444,930,0.52,0
1445,946,0.53,0
1446,924,0.51,0.074
1447,997,0.55,0.283
1448,1200,0.67,0.475
1449,1597,0.89,0.629
1450,1721,0.96,0.72
1451,1686,0.94,0.772
1452,1600,0.89,0.758
1453,1750,0.97,0.7
1454,1800,1,0.594
1455,1760,0.98,0.435
1456,1710,0.95,0.228
1457,1477,0.82,0.029
1458,1450,0.81,0
1459,1500,0.83,0
1460,1620,0.9,0
1461,1550,0.86,0
1462,1120,0.62,0
1463,1050,0.58,0
1464,1030,0.57,0
1465,954,0.53,0
1466,940,0.52,0
1467,907,0.5,0
1468,930,0.52,0
1469,946,0.53,0
1470,924,0.51,0.073
1471,997,0.55,0.261
1472,1200,0.67,0.463
1473,1597,0.89,0.617
1474,1721,0.96,0.717
1475,1686,0.94,0.771
1476,1600,0.89,0.764
1477,1750,0.97,0.709
1478,1800,1,0.603
1479,1760,0.98,0.44
1480,1710,0.95,0.231
1481,1477,0.82,0.03
1482,1450,0.81,0
1483,1500,0.83,0
1484,1620,0.9,0
1485,1550,0.86,0
1486,1120,0.62,0
1487,1050,0.58,0
1488,1030,0.57,0
1489,954,0.53,0
1490,940,0.52,0
1491,907,0.5,0
1492,930,0.52,0
1493,946,0.53,0
1494,924,0.51,0.08
1495,997,0.55,0.297
1496,1200,0.67,0.494
1497,1597,0.89,0.64
1498,1721,0.96,0.732
1499,1686,0.94,0.774
1500,1600,0.89,0.764
1501,1750,0.97,0.705
1502,1800,1,0.587
1503,1760,0.98,0.423
1504,1710,0.95,0.214
1505,1477,0.82,0.026
1506,1450,0.81,0
1507,1500,0.83,0
1508,1620,0.9,0
1509,1550,0.86,0
1510,1120,0.62,0
1511,1050,0.58,0
1512,1030,0.57,0
1513,954,0.53,0
1514,940,0.52,0
1515,907,0.5,0
1516,930,0.52,0
1517,946,0.53,0
1518,924,0.51,0.07
1519,997,0.55,0.28
1520,1200,0.67,0.477
1521,1597,0.89,0.627
1522,1721,0.96,0.721
1523,1686,0.94,0.767
1524,1600,0.89,0.757
1525,1750,0.97,0.697
1526,1800,1,0.581
1527,1760,0.98,0.417
1528,1710,0.95,0.213
1529,1477,0.82,0.026
1530,1450,0.81,0
1531,1500,0.83,0
1532,1620,0.9,0
1533,1550,0.86,0
1534,1120,0.62,0
1535,1050,0.58,0
1536,1030,0.57,0
1537,954,0.53,0
1538,940,0.52,0
1539,907,0.5,0
1540,930,0.52,0
1541,946,0.53,0
1542,924,0.51,0.073
1543,997,0.55,0.283
1544,1200,0.67,0.474
1545,1597,0.89,0.623
1546,1721,0.96,0.72
1547,1686,0.94,0.754
1548,1600,0.89,0.751
1549,1750,0.97,0.679
1550,1800,1,0.548
1551,1760,0.98,0.397
1552,1710,0.95,0.207
1553,1477,0.82,0.027
1554,1450,0.81,0
1555,1500,0.83,0
1556,1620,0.9,0
1557,1550,0.86,0
1558,1120,0.62,0
1559,1050,0.58,0
1560,1030,0.57,0
1561,954,0.53,0
1562,940,0.52,0
1563,907,0.5,0
1564,930,0.52,0
1565,946,0.53,0
1566,924,0.51,0.076
1567,997,0.55,0.287
1568,1200,0.67,0.48
1569,1597,0.89,0.621
1570,1721,0.96,0.703
1571,1686,0.94,0.749
1572,1600,0.89,0.729
1573,1750,0.97,0.635
1574,1800,1,0.504
1575,1760,0.98,0.342
1576,1710,0.95,0.164
1577,1477,0.82,0.02
1578,1450,0.81,0
1579,1500,0.83,0
1580,1620,0.9,0
1581,1550,0.86,0
1582,1120,0.62,0
1583,1050,0.58,0
1584,1030,0.57,0
1585,954,0.53,0
1586,940,0.52,0
1587,907,0.5,0
1588,930,0.52,0
1589,946,0.53,0
1590,924,0.51,0.079
1591,997,0.55,0.289
1592,1200,0.67,0.486
1593,1597,0.89,0.627
1594,1721,0.96,0.718
1595,1686,0.94,0.751
1596,1600,0.89,0.744
1597,1750,0.97,0.688
1598,1800,1,0.577
1599,1760,0.98,0.419
1600,1710,0.95,0.213
1601,1477,0.82,0.026
1602,1450,0.81,0
1603,1500,0.83,0
1604,1620,0.9,0
1605,1550,0.86,0
1606,1120,0.62,0
1607,1050,0.58,0
1608,1030,0.57,0
1609,954,0.53,0
1610,940,0.52,0
1611,907,0.5,0
1612,930,0.52,0
1613,946,0.53,0
1614,924,0.51,0.076
1615,997,0.55,0.291
1616,1200,0.67,0.492
1617,1597,0.89,0.642
1618,1721,0.96,0.737
1619,1686,0.94,0.779
1620,1600,0.89,0.772
1621,1750,0.97,0.715
1622,1800,1,0.606
1623,1760,0.98,0.443
1624,1710,0.95,0.233
1625,1477,0.82,0.031
1626,1450,0.81,0
1627,1500,0.83,0
1628,1620,0.9,0
1629,1550,0.86,0
1630,1120,0.62,0
1631,1050,0.58,0
1632,1030,0.57,0
1633,954,0.53,0
1634,940,0.52,0
1635,907,0.5,0
1636,930,0.52,0
1637,946,0.53,0
1638,924,0.51,0.078
1639,997,0.55,0.274
1640,1200,0.67,0.496
1641,1597,0.89,0.642
1642,1721,0.96,0.733
1643,1686,0.94,0.777
1644,1600,0.89,0.763
1645,1750,0.97,0.698
1646,1800,1,0.586
1647,1760,0.98,0.421
1648,1710,0.95,0.207
1649,1477,0.82,0.024
1650,1450,0.81,0
1651,1500,0.83,0
1652,1620,0.9,0
1653,1550,0.86,0
1654,1120,0.62,0
1655,1050,0.58,0
1656,1030,0.57,0
1657,954,0.53,0
1658,940,0.52,0
1659,907,0.5,0
1660,930,0.52,0
1661,946,0.53,0
1662,924,0.51,0.083
1663,997,0.55,0.29
1664,1200,0.67,0.481
1665,1597,0.89,0.62
1666,1721,0.96,0.71
1667,1686,0.94,0.747
1668,1600,0.89,0.74
1669,1750,0.97,0.671
1670,1800,1,0.564
1671,1760,0.98,0.408
1672,1710,0.95,0.198
1673,1477,0.82,0.027
1674,1450,0.81,0
1675,1500,0.83,0
1676,1620,0.9,0
1677,1550,0.86,0
1678,1120,0.62,0
1679,1050,0.58,0
1680,1030,0.57,0
1681,954,0.53,0
1682,940,0.52,0
1683,907,0.5,0
1684,930,0.52,0
1685,946,0.53,0
1686,924,0.51,0.075
1687,997,0.55,0.273
1688,1200,0.67,0.468
1689,1597,0.89,0.613
1690,1721,0.96,0.681
1691,1686,0.94,0.729
1692,1600,0.89,0.702
1693,1750,0.97,0.639
1694,1800,1,0.517
1695,1760,0.98,0.37
1696,1710,0.95,0.182
1697,1477,0.82,0.023
1698,1450,0.81,0
1699,1500,0.83,0
1700,1620,0.9,0
1701,1550,0.86,0
1702,1120,0.62,0
1703,1050,0.58,0
1704,1030,0.57,0
1705,954,0.53,0
1706,940,0.52,0
1707,907,0.5,0
1708,930,0.52,0
1709,946,0.53,0
1710,924,0.51,0.04
1711,997,0.55,0.174
1712,1200,0.67,0.353
1713,1597,0.89,0.496
1714,1721,0.96,0.588
1715,1686,0.94,0.645
1716,1600,0.89,0.64
1717,1750,0.97,0.584
1718,1800,1,0.486
1719,1760,0.98,0.337
1720,1710,0.95,0.167
1721,1477,0.82,0.02
1722,1450,0.81,0
1723,1500,0.83,0
1724,1620,0.9,0
1725,1550,0.86,0
1726,1120,0.62,0
1727,1050,0.58,0
1728,1030,0.57,0
1729,954,0.53,0
1730,940,0.52,0
1731,907,0.5,0
1732,930,0.52,0
1733,946,0.53,0
1734,924,0.51,0.046
1735,997,0.55,0.189
1736,1200,0.67,0.332
1737,1597,0.89,0.468
1738,1721,0.96,0.562
1739,1686,0.94,0.571
1740,1600,0.89,0.559
1741,1750,0.97,0.539
1742,1800,1,0.46
1743,1760,0.98,0.34
1744,1710,0.95,0.177
1745,1477,0.82,0.023
1746,1450,0.81,0
1747,1500,0.83,0
1748,1620,0.9,0
1749,1550,0.86,0
1750,1120,0.62,0
1751,1050,0.58,0
1752,1030,0.57,0
1753,954,0.53,0
1754,940,0.52,0
1755,907,0.5,0
1756,930,0.52,0
1757,946,0.53,0
1758,924,0.51,0.039
1759,997,0.55,0.172
1760,1200,0.67,0.332
1761,1597,0.89,0.462
1762,1721,0.96,0.55
1763,1686,0.94,0.576
1764,1600,0.89,0.556
1765,1750,0.97,0.524
1766,1800,1,0.458
1767,1760,0.98,0.339
1768,1710,0.95,0.175
1769,1477,0.82,0.023
1770,1450,0.81,0
1771,1500,0.83,0
1772,1620,0.9,0
1773,1550,0.86,0
1774,1120,0.62,0
1775,1050,0.58,0
1776,1030,0.57,0
1777,954,0.53,0
1778,940,0.52,0
1779,907,0.5,0
1780,930,0.52,0
1781,946,0.53,0
1782,924,0.51,0.074
1783,997,0.55,0.267
1784,1200,0.67,0.454
1785,1597,0.89,0.587
1786,1721,0.96,0.668
1787,1686,0.94,0.67
1788,1600,0.89,0.614
1789,1750,0.97,0.528
1790,1800,1,0.448
1791,1760,0.98,0.361
1792,1710,0.95,0.196
1793,1477,0.82,0.027
1794,1450,0.81,0
1795,1500,0.83,0
1796,1620,0.9,0
1797,1550,0.86,0
1798,1120,0.62,0
1799,1050,0.58,0
1800,1030,0.57,0
1801,954,0.53,0
1802,940,0.52,0
1803,907,0.5,0
1804,930,0.52,0
1805,946,0.53,0
1806,924,0.51,0.073
1807,997,0.55,0.27
1808,1200,0.67,0.462
1809,1597,0.89,0.591
1810,1721,0.96,0.706
1811,1686,0.94,0.74
1812,1600,0.89,0.732
1813,1750,0.97,0.669
1814,1800,1,0.558
1815,1760,0.98,0.407
1816,1710,0.95,0.195
1817,1477,0.82,0.023
1818,1450,0.81,0
1819,1500,0.83,0
1820,1620,0.9,0
1821,1550,0.86,0
1822,1120,0.62,0
1823,1050,0.58,0
1824,1030,0.57,0
1825,954,0.53,0
1826,940,0.52,0
1827,907,0.5,0
1828,930,0.52,0
1829,946,0.53,0
1830,924,0.51,0.086
1831,997,0.55,0.3
1832,1200,0.67,0.492
1833,1597,0.89,0.635
1834,1721,0.96,0.725
1835,1686,0.94,0.751
1836,1600,0.89,0.74
1837,1750,0.97,0.68
1838,1800,1,0.584
1839,1760,0.98,0.426
1840,1710,0.95,0.227
1841,1477,0.82,0.033
1842,1450,0.81,0
1843,1500,0.83,0
1844,1620,0.9,0
1845,1550,0.86,0
1846,1120,0.62,0
1847,1050,0.58,0
1848,1030,0.57,0
1849,954,0.53,0
1850,940,0.52,0
1851,907,0.5,0
1852,930,0.52,0
1853,946,0.53,0
1854,924,0.51,0.079
1855,997,0.55,0.288
1856,1200,0.67,0.483
1857,1597,0.89,0.625
1858,1721,0.96,0.715
1859,1686,0.94,0.763
1860,1600,0.89,0.766
1861,1750,0.97,0.713
1862,1800,1,0.597
1863,1760,0.98,0.432
1864,1710,0.95,0.214
1865,1477,0.82,0.03
1866,1450,0.81,0
1867,1500,0.83,0
1868,1620,0.9,0
1869,1550,0.86,0
1870,1120,0.62,0
1871,1050,0.58,0
1872,1030,0.57,0
1873,954,0.53,0
1874,940,0.52,0
1875,907,0.5,0
1876,930,0.52,0
1877,946,0.53,0
1878,924,0.51,0.077
1879,997,0.55,0.284
1880,1200,0.67,0.482
1881,1597,0.89,0.63
1882,1721,0.96,0.723
1883,1686,0.94,0.764
1884,1600,0.89,0.758
1885,1750,0.97,0.699
1886,1800,1,0.586
1887,1760,0.98,0.409
1888,1710,0.95,0.198
1889,1477,0.82,0.027
1890,1450,0.81,0
1891,1500,0.83,0
1892,1620,0.9,0
1893,1550,0.86,0
1894,1120,0.62,0
1895,1050,0.58,0
1896,1030,0.57,0
1897,954,0.53,0
1898,940,0.52,0
1899,907,0.5,0
1900,930,0.52,0
1901,946,0.53,0
1902,924,0.51,0.08
1903,997,0.55,0.287
1904,1200,0.67,0.453
1905,1597,0.89,0.575
1906,1721,0.96,0.635
1907,1686,0.94,0.693
1908,1600,0.89,0.693
1909,1750,0.97,0.665
1910,1800,1,0.547
1911,1760,0.98,0.354
1912,1710,0.95,0.164
1913,1477,0.82,0.023
1914,1450,0.81,0
1915,1500,0.83,0
1916,1620,0.9,0
1917,1550,0.86,0
1918,1120,0.62,0
1919,1050,0.58,0
1920,1030,0.57,0
1921,954,0.53,0
1922,940,0.52,0
1923,907,0.5,0
1924,930,0.52,0
1925,946,0.53,0
1926,924,0.51,0.087
1927,997,0.55,0.3
1928,1200,0.67,0.493
1929,1597,0.89,0.622
1930,1721,0.96,0.696
1931,1686,0.94,0.726
1932,1600,0.89,0.702
1933,1750,0.97,0.637
1934,1800,1,0.542
1935,1760,0.98,0.379
1936,1710,0.95,0.192
1937,1477,0.82,0.024
1938,1450,0.81,0
1939,1500,0.83,0
1940,1620,0.9,0
1941,1550,0.86,0
1942,1120,0.62,0
1943,1050,0.58,0
1944,1030,0.57,0
1945,954,0.53,0
1946,940,0.52,0
1947,907,0.5,0
1948,930,0.52,0
1949,946,0.53,0
1950,924,0.51,0.029
1951,997,0.55,0.121
1952,1200,0.67,0.219
1953,1597,0.89,0.304
1954,1721,0.96,0.352
1955,1686,0.94,0.384
1956,1600,0.89,0.396
1957,1750,0.97,0.373
1958,1800,1,0.307
1959,1760,0.98,0.209
1960,1710,0.95,0.099
1961,1477,0.82,0.013
1962,1450,0.81,0
1963,1500,0.83,0
1964,1620,0.9,0
1965,1550,0.86,0
1966,1120,0.62,0
1967,1050,0.58,0
1968,1030,0.57,0
1969,954,0.53,0
1970,940,0.52,0
1971,907,0.5,0
1972,930,0.52,0
1973,946,0.53,0
1974,924,0.51,0.045
1975,997,0.55,0.18
1976,1200,0.67,0.287
1977,1597,0.89,0.328
1978,1721,0.96,0.311
1979,1686,0.94,0.288
1980,1600,0.89,0.263
1981,1750,0.97,0.23
1982,1800,1,0.18
1983,1760,0.98,0.121
1984,1710,0.95,0.059
1985,1477,0.82,0.007
1986,1450,0.81,0
1987,1500,0.83,0
1988,1620,0.9,0
1989,1550,0.86,0
1990,1120,0.62,0
1991,1050,0.58,0
1992,1030,0.57,0
1993,954,0.53,0
1994,940,0.52,0
1995,907,0.5,0
1996,930,0.52,0
1997,946,0.53,0
1998,924,0.51,0.043
1999,997,0.55,0.167
2000,1200,0.67,0.313
2001,1597,0.89,0.456
2002,1721,0.96,0.543
2003,1686,0.94,0.577
2004,1600,0.89,0.545
2005,1750,0.97,0.486
2006,1800,1,0.391
2007,1760,0.98,0.292
2008,1710,0.95,0.154
2009,1477,0.82,0.025
2010,1450,0.81,0
2011,1500,0.83,0
2012,1620,0.9,0
2013,1550,0.86,0
2014,1120,0.62,0
2015,1050,0.58,0
2016,1030,0.57,0
2017,954,0.53,0
2018,940,0.52,0
2019,907,0.5,0
2020,930,0.52,0
2021,946,0.53,0
2022,924,0.51,0.061
2023,997,0.55,0.209
2024,1200,0.67,0.344
2025,1597,0.89,0.444
2026,1721,0.96,0.521
2027,1686,0.94,0.545
2028,1600,0.89,0.549
2029,1750,0.97,0.528
2030,1800,1,0.434
2031,1760,0.98,0.295
2032,1710,0.95,0.147
2033,1477,0.82,0.021
2034,1450,0.81,0
2035,1500,0.83,0
2036,1620,0.9,0
2037,1550,0.86,0
2038,1120,0.62,0
2039,1050,0.58,0
2040,1030,0.57,0
2041,954,0.53,0
2042,940,0.52,0
2043,907,0.5,0
2044,930,0.52,0
2045,946,0.53,0
2046,924,0.51,0.061
2047,997,0.55,0.215
2048,1200,0.67,0.365
2049,1597,0.89,0.502
2050,1721,0.96,0.596
2051,1686,0.94,0.659
2052,1600,0.89,0.685
2053,1750,0.97,0.654
2054,1800,1,0.556
2055,1760,0.98,0.393
2056,1710,0.95,0.205
2057,1477,0.82,0.034
2058,1450,0.81,0
2059,1500,0.83,0
2060,1620,0.9,0
2061,1550,0.86,0
2062,1120,0.62,0
2063,1050,0.58,0
2064,1030,0.57,0
2065,954,0.53,0
2066,940,0.52,0
2067,907,0.5,0
2068,930,0.52,0
2069,946,0.53,0
2070,924,0.51,0.065
2071,997,0.55,0.242
2072,1200,0.67,0.431
2073,1597,0.89,0.56
2074,1721,0.96,0.624
2075,1686,0.94,0.606
2076,1600,0.89,0.566
2077,1750,0.97,0.471
2078,1800,1,0.359
2079,1760,0.98,0.227
2080,1710,0.95,0.111
2081,1477,0.82,0.016
2082,1450,0.81,0
2083,1500,0.83,0
2084,1620,0.9,0
2085,1550,0.86,0
2086,1120,0.62,0
2087,1050,0.58,0
2088,1030,0.57,0
2089,954,0.53,0
2090,940,0.52,0
2091,907,0.5,0
2092,930,0.52,0
2093,946,0.53,0
2094,924,0.51,0.075
2095,997,0.55,0.225
2096,1200,0.67,0.378
2097,1597,0.89,0.524
2098,1721,0.96,0.646
2099,1686,0.94,0.695
2100,1600,0.89,0.696
2101,1750,0.97,0.649
2102,1800,1,0.549
2103,1760,0.98,0.407
2104,1710,0.95,0.223
2105,1477,0.82,0.04
2106,1450,0.81,0
2107,1500,0.83,0
2108,1620,0.9,0
2109,1550,0.86,0
2110,1120,0.62,0
2111,1050,0.58,0
2112,1030,0.57,0
2113,954,0.53,0
2114,940,0.52,0
2115,907,0.5,0
2116,930,0.52,0
2117,946,0.53,0
2118,924,0.51,0.047
2119,997,0.55,0.176
2120,1200,0.67,0.329
2121,1597,0.89,0.482
2122,1721,0.96,0.597
2123,1686,0.94,0.663
2124,1600,0.89,0.676
2125,1750,0.97,0.634
2126,1800,1,0.536
2127,1760,0.98,0.396
2128,1710,0.95,0.215
2129,1477,0.82,0.037
2130,1450,0.81,0
2131,1500,0.83,0
2132,1620,0.9,0
2133,1550,0.86,0
2134,1120,0.62,0
2135,1050,0.58,0
2136,1030,0.57,0
2137,954,0.53,0
2138,940,0.52,0
2139,907,0.5,0
2140,930,0.52,0
2141,946,0.53,0
2142,924,0.51,0.061
2143,997,0.55,0.222
2144,1200,0.67,0.389
2145,1597,0.89,0.544
2146,1721,0.96,0.649
2147,1686,0.94,0.677
2148,1600,0.89,0.691
2149,1750,0.97,0.653
2150,1800,1,0.572
2151,1760,0.98,0.433
2152,1710,0.95,0.239
2153,1477,0.82,0.044
2154,1450,0.81,0
2155,1500,0.83,0
2156,1620,0.9,0
2157,1550,0.86,0
2158,1120,0.62,0
2159,1050,0.58,0
2160,1030,0.57,0
2161,954,0.53,0
2162,940,0.52,0
2163,907,0.5,0
2164,930,0.52,0
2165,946,0.53,0
2166,924,0.51,0.077
2167,997,0.55,0.262
2168,1200,0.67,0.439
2169,1597,0.89,0.579
2170,1721,0.96,0.674
2171,1686,0.94,0.72
2172,1600,0.89,0.7
2173,1750,0.97,0.624
2174,1800,1,0.491
2175,1760,0.98,0.312
2176,1710,0.95,0.158
2177,1477,0.82,0.029
2178,1450,0.81,0
2179,1500,0.83,0
2180,1620,0.9,0
2181,1550,0.86,0
2182,1120,0.62,0
2183,1050,0.58,0
2184,1030,0.57,0
2185,954,0.53,0
2186,940,0.52,0
2187,907,0.5,0
2188,930,0.52,0
2189,946,0.53,0
2190,924,0.51,0.058
2191,997,0.55,0.229
2192,1200,0.67,0.41
2193,1597,0.89,0.549
2194,1721,0.96,0.646
2195,1686,0.94,0.691
2196,1600,0.89,0.669
2197,1750,0.97,0.59
2198,1800,1,0.464
2199,1760,0.98,0.332
2200,1710,0.95,0.181
2201,1477,0.82,0.032
2202,1450,0.81,0
2203,1500,0.83,0
2204,1620,0.9,0
2205,1550,0.86,0
2206,1120,0.62,0
2207,1050,0.58,0
2208,1030,0.57,0
2209,954,0.53,0
2210,940,0.52,0
2211,907,0.5,0
2212,930,0.52,0
2213,946,0.53,0
2214,924,0.51,0.088
2215,997,0.55,0.28
2216,1200,0.67,0.468
2217,1597,0.89,0.62
2218,1721,0.96,0.715
2219,1686,0.94,0.757
2220,1600,0.89,0.739
2221,1750,0.97,0.649
2222,1800,1,0.478
2223,1760,0.98,0.272
2224,1710,0.95,0.119
2225,1477,0.82,0.026
2226,1450,0.81,0
2227,1500,0.83,0
2228,1620,0.9,0
2229,1550,0.86,0
2230,1120,0.62,0
2231,1050,0.58,0
2232,1030,0.57,0
2233,954,0.53,0
2234,940,0.52,0
2235,907,0.5,0
2236,930,0.52,0
2237,946,0.53,0
2238,924,0.51,0.098
2239,997,0.55,0.302
2240,1200,0.67,0.487
2241,1597,0.89,0.624
2242,1721,0.96,0.714
2243,1686,0.94,0.755
2244,1600,0.89,0.749
2245,1750,0.97,0.696
2246,1800,1,0.592
2247,1760,0.98,0.439
2248,1710,0.95,0.244
2249,1477,0.82,0.047
2250,1450,0.81,0
2251,1500,0.83,0
2252,1620,0.9,0
2253,1550,0.86,0
2254,1120,0.62,0
2255,1050,0.58,0
2256,1030,0.57,0
2257,954,0.53,0
2258,940,0.52,0
2259,907,0.5,0
2260,930,0.52,0
2261,946,0.53,0
2262,924,0.51,0.094
2263,997,0.55,0.296
2264,1200,0.67,0.483
2265,1597,0.89,0.627
2266,1721,0.96,0.718
2267,1686,0.94,0.759
2268,1600,0.89,0.751
2269,1750,0.97,0.69
2270,1800,1,0.589
2271,1760,0.98,0.432
2272,1710,0.95,0.238
2273,1477,0.82,0.045
2274,1450,0.81,0
2275,1500,0.83,0
2276,1620,0.9,0
2277,1550,0.86,0
2278,1120,0.62,0
2279,1050,0.58,0
2280,1030,0.57,0
2281,954,0.53,0
2282,940,0.52,0
2283,907,0.5,0
2284,930,0.52,0
2285,946,0.53,0
2286,924,0.51,0.081
2287,997,0.55,0.25
2288,1200,0.67,0.424
2289,1597,0.89,0.55
2290,1721,0.96,0.638
2291,1686,0.94,0.67
2292,1600,0.89,0.654
2293,1750,0.97,0.608
2294,1800,1,0.528
